ProductID,ProductName,Category,SubCategory,UnitPrice,SatisfactionScore,SupplierName
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,8.183,4,Prime Goods
OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,95.608,5,Prime Goods
OFF-PA-10001246,Xerox 215,Office Supplies,Paper,22.68,1,Prime Goods
OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,192.16,2,Prime Goods
FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings,90.944,3,NorthStar
TEC-PH-10004531,AT&T CL2909,Technology,Phones,148.83,4,Global Supply Co
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,244.3624,1,Prime Goods
TEC-PH-10002075,AT&T EL51110 DECT,Technology,Phones,377.97,5,NorthStar
TEC-PH-10003691,BlackBerry Q10,Technology,Phones,516.559,4,NorthStar
OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,372.84375,2,Global Supply Co
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,47.13514286,1,Global Supply Co
TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories,27.168,4,Prime Goods
FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Furniture,Chairs,634.348,3,Prime Goods
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,185.9866667,2,Prime Goods
TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,3.8016,4,Prime Goods
OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders,9.84,4,NorthStar
OFF-ST-10004835,Plastic Stacking Crates & Casters,Office Supplies,Storage,8.928,2,Prime Goods
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,186.2466667,3,Prime Goods
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,150.9,1,NorthStar
TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,2.3364,4,Prime Goods
TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones,36.9815,1,NorthStar
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,14.615,1,NorthStar
OFF-PA-10004239,Xerox 1953,Office Supplies,Paper,11.77,2,NorthStar
OFF-PA-10004782,Xerox 228,Office Supplies,Paper,24.3,1,Prime Goods
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,164.5476,2,NorthStar
OFF-PA-10003270,Xerox 1954,Office Supplies,Paper,21.12,4,NorthStar
OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper,71.0955,1,Global Supply Co
OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,99.51133333,4,NorthStar
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,455.018,3,NorthStar
OFF-PA-10000520,Xerox 201,Office Supplies,Paper,22.032,1,NorthStar
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,31.1416,2,Prime Goods
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,32.956,4,NorthStar
TEC-PH-10004389,Nokia Lumia 925,Technology,Phones,436.7653333,1,Prime Goods
OFF-SU-10000946,Staples,Office Supplies,Supplies,38.304,4,Prime Goods
FUR-FU-10001546,Dana Swing-Arm Lamps,Furniture,Furnishings,15.56228571,2,Global Supply Co
OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,19.239,5,NorthStar
OFF-PA-10003739,Xerox 1969,Office Supplies,Paper,11.56,1,NorthStar
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,34.54,2,Global Supply Co
OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,730.5048889,3,Global Supply Co
OFF-PA-10000327,Xerox 1971,Office Supplies,Paper,18.97466667,5,Global Supply Co
OFF-EN-10003286,Staples,Office Supplies,Envelopes,40.69028571,4,NorthStar
OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,21.875,3,Prime Goods
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,19.98171429,5,NorthStar
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,152.7336,4,NorthStar
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,294.201,4,Prime Goods
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings,28.05,2,NorthStar
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,26.54166667,1,Global Supply Co
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,21.33111111,4,Global Supply Co
FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs,187.73725,3,Global Supply Co
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,156.156,4,NorthStar
TEC-PH-10001459,Samsung Galaxy Mega 6.3,Technology,Phones,2323.944667,2,Global Supply Co
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,27.018,2,Global Supply Co
OFF-PA-10000213,Xerox 198,Office Supplies,Paper,25.232,4,NorthStar
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,220.298,1,NorthStar
OFF-PA-10003848,Xerox 1997,Office Supplies,Paper,22.356,3,NorthStar
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,46.8,1,NorthStar
OFF-BI-10004654,VariCap6 Expandable Binder,Office Supplies,Binders,19.50663636,3,NorthStar
FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,12.118,3,Global Supply Co
TEC-MA-10004521,Epson Perfection V600 Photo Scanner,Technology,Machines,206.991,4,Global Supply Co
OFF-BI-10003655,Durable Pressboard Binders,Office Supplies,Binders,18.62,4,Global Supply Co
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,368.277,3,Prime Goods
OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,Fasteners,6.72,1,NorthStar
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,16.798,3,Global Supply Co
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,65.44875,2,NorthStar
FUR-FU-10004666,DAX Clear Channel Poster Frame,Furniture,Furnishings,39.852,5,NorthStar
OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,27.1705,4,Prime Goods
FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,1620.949,4,Prime Goods
OFF-AR-10001216,Newell 339,Office Supplies,Art,8.896,3,NorthStar
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,61.54133333,1,Prime Goods
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,25.891,5,Global Supply Co
TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones,62.9775,4,Global Supply Co
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories,139.96,3,Global Supply Co
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,193.455,4,Prime Goods
OFF-PA-10001534,Xerox 230,Office Supplies,Paper,25.4016,5,NorthStar
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,Furniture,Furnishings,165.88,1,Global Supply Co
TEC-PH-10000526,Vtech CS6719,Technology,Phones,375.7322857,4,NorthStar
OFF-PA-10001977,Xerox 194,Office Supplies,Paper,110.96,2,Global Supply Co
FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,243.078,2,Prime Goods
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,14.5612,3,Prime Goods
OFF-PA-10002741,Xerox 1980,Office Supplies,Paper,17.12,4,Prime Goods
OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,Paper,29.24,2,NorthStar
TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines,642.16,5,NorthStar
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,52.728,5,Prime Goods
TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,Technology,Phones,929.73575,1,Global Supply Co
OFF-PA-10004438,Xerox 1907,Office Supplies,Paper,40.93333333,3,NorthStar
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,13.50133333,3,Prime Goods
TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,237.972,5,Prime Goods
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,801.35925,4,NorthStar
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,3699.987667,3,NorthStar
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,998.172875,3,Prime Goods
OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders,14.96444444,1,Prime Goods
OFF-AR-10001615,Newell 34,Office Supplies,Art,65.75542857,3,NorthStar
TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,335.9776,5,Global Supply Co
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,129.9,5,Prime Goods
OFF-EN-10004773,Staples,Office Supplies,Envelopes,108.43,5,Global Supply Co
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,15.5325,4,NorthStar
OFF-ST-10002957,Sterilite Show Offs Storage Containers,Office Supplies,Storage,15.6288,5,Prime Goods
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,49.403,1,Global Supply Co
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,111.9626667,2,Prime Goods
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,23.904,5,Prime Goods
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,349.95,4,Prime Goods
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,9.177,4,NorthStar
OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies,34.08,4,Prime Goods
OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage,41.584,1,NorthStar
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,70.24,3,Prime Goods
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,172.1766667,2,Global Supply Co
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,18.848,1,Prime Goods
OFF-PA-10004609,Xerox 221,Office Supplies,Paper,20.088,1,Global Supply Co
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,106.5957143,2,Global Supply Co
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances,10.925,2,NorthStar
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,90.6,5,Prime Goods
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,847.2786667,1,Global Supply Co
TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones,652.4565,2,NorthStar
OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,130.4227273,1,Prime Goods
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,281.8036667,5,Global Supply Co
FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,11.938,1,Prime Goods
FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,77.952,4,NorthStar
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,41.0004,2,Global Supply Co
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,166.208,2,Prime Goods
FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,621.93975,5,Prime Goods
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,217.728,4,Global Supply Co
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,51.744,3,Prime Goods
FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,264.0456,1,Prime Goods
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,59.32945455,4,Prime Goods
OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,15.04114286,4,NorthStar
FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,13.80533333,2,NorthStar
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,174.55525,5,Prime Goods
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,49.068,1,NorthStar
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,25.35733333,2,Prime Goods
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings,90.23,5,NorthStar
TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,Technology,Phones,731.476,3,Global Supply Co
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,9.03,3,NorthStar
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,36.2912,3,Prime Goods
OFF-PA-10003363,Xerox 204,Office Supplies,Paper,27.54,3,Prime Goods
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,54,3,Prime Goods
TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,699.6266667,2,Prime Goods
FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,314.01552,5,Global Supply Co
FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases,825.174,5,Prime Goods
TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones,529.6946667,4,Prime Goods
OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,22.6335,2,Prime Goods
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,458.949,2,NorthStar
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,48.24266667,4,Prime Goods
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,14.25,2,Global Supply Co
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones,403.168,2,Global Supply Co
OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,17.04,3,Prime Goods
OFF-PA-10000552,Xerox 200,Office Supplies,Paper,16.848,1,Prime Goods
TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines,1040.8482,2,NorthStar
OFF-AR-10004062,Staples,Office Supplies,Art,52.4,4,Prime Goods
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,15.254,5,Prime Goods
OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,11.56457143,3,Global Supply Co
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,35.048,2,NorthStar
TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones,39.96,1,Global Supply Co
OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,123.156,1,Global Supply Co
TEC-AC-10002550,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,77.427,3,NorthStar
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,49.665,3,Global Supply Co
OFF-AR-10004269,Newell 31,Office Supplies,Art,18.998,3,NorthStar
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,99.72,1,NorthStar
OFF-PA-10002195,Xerox 1966,Office Supplies,Paper,14.03866667,1,Global Supply Co
OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies,8.8464,1,Prime Goods
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,93.518,4,Global Supply Co
TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,Technology,Accessories,27.288,1,Global Supply Co
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,11.748,4,Global Supply Co
OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,25.59142857,4,Prime Goods
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,10.41,1,NorthStar
OFF-LA-10004409,Avery 492,Office Supplies,Labels,10.7136,4,Global Supply Co
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,54.0496,4,Global Supply Co
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,10.325,4,NorthStar
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,62.35428571,2,Prime Goods
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers,628.56,5,NorthStar
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,13.22933333,3,Prime Goods
OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,Storage,79.4,3,Prime Goods
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,20.195,5,Prime Goods
OFF-SU-10003002,Letter Slitter,Office Supplies,Supplies,5.04,5,Prime Goods
TEC-PH-10000730,Samsung Galaxy S4 Active,Technology,Phones,1999.96,1,Prime Goods
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,837.096,3,Global Supply Co
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,8.1792,2,NorthStar
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,183.9693333,1,NorthStar
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,2.871,4,Global Supply Co
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,208.125,5,NorthStar
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,32.796,1,Prime Goods
FUR-CH-10003606,SAFCO Folding Chair Trolley,Furniture,Chairs,235.1066667,1,Prime Goods
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,408.9486667,3,Prime Goods
OFF-LA-10003537,Avery 515,Office Supplies,Labels,31.325,5,NorthStar
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,34.164,4,NorthStar
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,180.6545714,5,Global Supply Co
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper,27.456,2,NorthStar
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,170.97,2,Prime Goods
OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,11.932,1,Global Supply Co
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,404.364125,4,Prime Goods
FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,14.85,1,NorthStar
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,311.961,3,Prime Goods
TEC-PH-10002789,LG Exalt,Technology,Phones,384.7753333,2,Prime Goods
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,42.687,1,Global Supply Co
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,8.645,4,Prime Goods
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,250.734,2,Prime Goods
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,34.2176,2,NorthStar
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,46.5528,1,NorthStar
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,53.982,4,Prime Goods
FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,453.2507,2,Prime Goods
TEC-PH-10001619,LG G3,Technology,Phones,450.777,4,Prime Goods
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,27.3632,5,Global Supply Co
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper,43.42,5,NorthStar
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,8.664,5,Prime Goods
OFF-EN-10001028,Staples,Office Supplies,Envelopes,50.316,2,Prime Goods
TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones,159.984,2,NorthStar
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,54.085,3,Prime Goods
OFF-AR-10003481,Newell 348,Office Supplies,Art,10.93333333,3,NorthStar
OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,31.152,1,NorthStar
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,29.94,3,NorthStar
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,38.31433333,2,NorthStar
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,79.12,2,Prime Goods
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,14.98,1,Prime Goods
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,167.9,1,Global Supply Co
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines,287.91,3,Prime Goods
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,74.756,4,Prime Goods
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,170.3635,4,Global Supply Co
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,122.35,5,Global Supply Co
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,116.805,3,Global Supply Co
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,25.62,3,Global Supply Co
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,14.039,4,NorthStar
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones,462.23,3,Prime Goods
FUR-BO-10000711,"Hon Metal Bookcases, Gray",Furniture,Bookcases,425.88,1,Global Supply Co
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,5291.972,5,Prime Goods
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances,23.772,2,NorthStar
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,244.6896,1,NorthStar
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,14.67666667,1,NorthStar
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,6124.965,5,NorthStar
OFF-AR-10001227,Newell 338,Office Supplies,Art,11.76,2,NorthStar
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,508.0875,1,NorthStar
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,135.201,1,Prime Goods
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,14.985,5,Prime Goods
OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,18.48,2,Global Supply Co
OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,58.944,4,Global Supply Co
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,113.848,5,NorthStar
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,62.28,3,NorthStar
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,267.358,2,Global Supply Co
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,385.8,1,Global Supply Co
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,393.45,3,Prime Goods
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,13.9968,2,NorthStar
OFF-AR-10001972,Newell 323,Office Supplies,Art,7.056,2,Prime Goods
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,29.745,3,NorthStar
OFF-AP-10001366,Staples,Office Supplies,Appliances,46.665,2,Global Supply Co
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,18.158,1,Global Supply Co
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,7149.945,5,Prime Goods
OFF-LA-10003720,Avery 487,Office Supplies,Labels,12.12428571,1,Prime Goods
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,447.968,2,NorthStar
FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,39.817,3,NorthStar
OFF-PA-10000556,Xerox 208,Office Supplies,Paper,27.216,3,Prime Goods
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,34.62666667,4,NorthStar
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,17.82,3,Prime Goods
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,39.13066667,3,NorthStar
