TransactionID,SaleDate,OrderDate,ShipDate,CustomerID,ProductID,SaleAmount,Quantity,ShipMode,CustomerSatisfactionScore,PaymentType
4248,11/29/2014,11/29/2014,12/5/2014,LS-16975,FUR-FU-10004270,20.9,5,Standard Class,4,Bank Transfer
4249,12/2/2013,12/2/2013,12/6/2013,SJ-20500,OFF-BI-10004236,88.08,6,Second Class,2,Bank Transfer
4250,12/2/2013,12/2/2013,12/6/2013,SJ-20500,FUR-CH-10004997,751.92,4,Second Class,3,Credit Card
4251,9/19/2011,9/19/2011,9/19/2011,BS-11365,FUR-CH-10000988,887.103,7,Same Day,2,Credit Card
4252,10/23/2012,10/23/2012,10/23/2012,RA-19285,TEC-PH-10004897,55.944,7,Same Day,5,Credit Card
4253,10/23/2012,10/23/2012,10/23/2012,RA-19285,OFF-AR-10002656,10.688,2,Same Day,2,Bank Transfer
4254,10/23/2012,10/23/2012,10/23/2012,RA-19285,TEC-PH-10004924,11.824,2,Same Day,1,Bank Transfer
4255,10/14/2014,10/14/2014,10/17/2014,TS-21610,OFF-PA-10003127,63.312,3,First Class,1,Credit Card
4256,10/14/2014,10/14/2014,10/17/2014,TS-21610,OFF-BI-10000778,96.784,4,First Class,5,Credit Card
4257,10/14/2014,10/14/2014,10/17/2014,TS-21610,FUR-FU-10001424,10.476,3,First Class,5,Bank Transfer
4258,9/4/2012,9/4/2012,9/9/2012,KB-16585,OFF-BI-10000962,9.762,2,Standard Class,2,PayPal
4259,3/15/2013,3/15/2013,3/17/2013,MM-18280,FUR-CH-10002880,196.784,2,First Class,4,Credit Card
4260,10/29/2014,10/29/2014,11/3/2014,LO-17170,OFF-EN-10004386,47.98,2,Second Class,4,Credit Card
4261,10/16/2014,10/16/2014,10/20/2014,RS-19420,OFF-LA-10001045,13.05,5,Second Class,1,Credit Card
4262,8/8/2014,8/8/2014,8/12/2014,CC-12475,TEC-AC-10002006,63.96,4,Standard Class,4,Bank Transfer
4263,9/22/2014,9/22/2014,9/26/2014,KT-16480,OFF-AP-10001242,80.48,1,Standard Class,1,Credit Card
4264,11/4/2014,11/4/2014,11/9/2014,DM-13015,OFF-BI-10000216,11.673,3,Standard Class,5,Credit Card
4265,11/6/2013,11/6/2013,11/10/2013,EP-13915,FUR-TA-10002774,863.128,8,Standard Class,1,Bank Transfer
4266,11/6/2013,11/6/2013,11/10/2013,EP-13915,OFF-BI-10004364,3.564,3,Standard Class,1,Bank Transfer
4267,11/6/2013,11/6/2013,11/10/2013,EP-13915,FUR-BO-10000780,956.6648,7,Standard Class,3,Credit Card
4268,11/6/2013,11/6/2013,11/10/2013,EP-13915,OFF-BI-10001989,12.588,3,Standard Class,3,PayPal
4269,11/6/2013,11/6/2013,11/10/2013,EP-13915,TEC-AC-10004001,171.96,5,Standard Class,5,Bank Transfer
4270,6/26/2014,6/26/2014,6/30/2014,AM-10705,FUR-TA-10000688,871.4,4,Second Class,4,PayPal
4271,11/26/2012,11/26/2012,11/30/2012,SH-20635,FUR-FU-10003930,692.472,11,Standard Class,4,PayPal
4272,11/25/2013,11/25/2013,11/28/2013,LA-16780,FUR-FU-10000965,207.76,4,Second Class,4,Credit Card
4273,7/22/2014,7/22/2014,7/22/2014,SF-20200,TEC-PH-10004071,71.928,9,Same Day,5,Bank Transfer
4274,7/22/2014,7/22/2014,7/22/2014,SF-20200,OFF-AR-10001044,25.99,1,Same Day,2,Credit Card
4275,10/23/2012,10/23/2012,10/28/2012,AG-10495,OFF-BI-10004140,3.592,1,Standard Class,2,Credit Card
4276,7/9/2012,7/9/2012,7/13/2012,KN-16450,OFF-AP-10002684,48.632,2,Standard Class,5,Credit Card
4277,8/19/2014,8/19/2014,8/23/2014,NF-18595,OFF-ST-10000046,323.1,2,Standard Class,3,PayPal
4278,4/17/2013,4/17/2013,4/21/2013,BS-11365,TEC-MA-10001047,9099.93,7,Standard Class,2,Bank Transfer
4279,4/17/2013,4/17/2013,4/21/2013,BS-11365,FUR-FU-10000550,9.96,2,Standard Class,2,PayPal
4280,4/17/2013,4/17/2013,4/21/2013,BS-11365,OFF-BI-10002432,25.3,5,Standard Class,5,Credit Card
4281,11/14/2011,11/14/2011,11/18/2011,RM-19675,OFF-PA-10004470,11.36,2,Standard Class,1,Bank Transfer
4282,11/14/2011,11/14/2011,11/18/2011,RM-19675,FUR-CH-10001797,69.264,2,Standard Class,3,Bank Transfer
4283,12/20/2011,12/20/2011,12/23/2011,AB-10105,OFF-LA-10003720,3.69,1,First Class,2,PayPal
4284,12/20/2011,12/20/2011,12/23/2011,AB-10105,OFF-BI-10004600,1103.97,3,First Class,4,PayPal
4285,11/21/2012,11/21/2012,11/26/2012,CA-11965,FUR-BO-10003965,246.1328,2,Second Class,2,PayPal
4286,11/21/2012,11/21/2012,11/26/2012,CA-11965,OFF-LA-10000240,11.696,2,Second Class,2,Bank Transfer
4287,11/21/2012,11/21/2012,11/26/2012,CA-11965,TEC-CO-10001571,439.992,1,Second Class,5,PayPal
4288,12/29/2014,12/29/2014,1/4/2015,EH-14005,OFF-ST-10000736,64.784,1,Standard Class,5,Bank Transfer
4289,5/17/2012,5/17/2012,5/21/2012,ON-18715,OFF-BI-10002082,33.28,5,Standard Class,3,Credit Card
4290,5/17/2012,5/17/2012,5/21/2012,ON-18715,OFF-PA-10002250,14.088,3,Standard Class,2,Credit Card
4291,12/10/2014,12/10/2014,12/14/2014,AT-10435,OFF-AR-10000122,11.16,2,Second Class,4,Bank Transfer
4292,12/10/2014,12/10/2014,12/14/2014,AT-10435,FUR-TA-10003748,896.328,9,Second Class,3,PayPal
4293,12/10/2014,12/10/2014,12/14/2014,AT-10435,OFF-AP-10001394,189,1,Second Class,1,Credit Card
4294,3/11/2014,3/11/2014,3/17/2014,EB-13870,TEC-PH-10004896,53.982,3,Standard Class,4,PayPal
4295,10/23/2014,10/23/2014,10/28/2014,DW-13195,FUR-TA-10002607,177.225,5,Standard Class,1,PayPal
4296,7/4/2014,7/4/2014,7/11/2014,MB-17305,FUR-FU-10001215,129.39,3,Standard Class,5,PayPal
4297,9/5/2014,9/5/2014,9/11/2014,TH-21235,OFF-ST-10000419,54.32,4,Standard Class,5,PayPal
4298,8/24/2014,8/24/2014,8/27/2014,PO-18850,TEC-PH-10001459,4367.896,13,Second Class,2,Credit Card
4299,8/24/2014,8/24/2014,8/27/2014,PO-18850,OFF-PA-10000241,49.568,2,Second Class,2,Credit Card
4300,8/24/2014,8/24/2014,8/27/2014,PO-18850,OFF-AP-10003040,161.376,6,Second Class,1,Credit Card
4301,8/24/2014,8/24/2014,8/27/2014,PO-18850,FUR-FU-10001852,2.784,2,Second Class,1,PayPal
4302,8/24/2014,8/24/2014,8/27/2014,PO-18850,OFF-PA-10000141,8.72,5,Second Class,5,Credit Card
4303,8/22/2011,8/22/2011,8/25/2011,DE-13255,OFF-AR-10002804,3.912,1,Second Class,4,Bank Transfer
4304,10/5/2013,10/5/2013,10/5/2013,MO-17500,OFF-EN-10003862,59.752,7,Same Day,5,PayPal
4305,10/26/2011,10/26/2011,10/30/2011,AH-10585,FUR-FU-10000448,63.92,4,Second Class,1,PayPal
4306,10/26/2011,10/26/2011,10/30/2011,AH-10585,TEC-PH-10000526,383.96,5,Second Class,5,Bank Transfer
4307,6/29/2013,6/29/2013,6/29/2013,CS-12250,OFF-BI-10002764,7.752,3,Same Day,2,Bank Transfer
4308,6/29/2013,6/29/2013,6/29/2013,CS-12250,OFF-BI-10001524,33.568,2,Same Day,3,PayPal
4309,11/4/2011,11/4/2011,11/11/2011,WB-21850,TEC-PH-10001079,666.344,7,Standard Class,2,Credit Card
4310,11/4/2011,11/4/2011,11/11/2011,WB-21850,FUR-TA-10002041,573.728,4,Standard Class,2,Credit Card
4311,11/4/2011,11/4/2011,11/11/2011,WB-21850,OFF-BI-10001036,21.936,3,Standard Class,4,PayPal
4312,11/4/2011,11/4/2011,11/11/2011,WB-21850,OFF-PA-10000223,19.44,3,Standard Class,5,PayPal
4313,11/4/2011,11/4/2011,11/11/2011,WB-21850,TEC-MA-10003246,447.968,4,Standard Class,2,PayPal
4314,9/8/2011,9/8/2011,9/12/2011,SP-20620,OFF-AP-10001962,16.78,2,Standard Class,5,Credit Card
4315,6/25/2012,6/25/2012,7/1/2012,AB-10165,OFF-AR-10004062,20.96,2,Standard Class,5,Credit Card
4316,6/25/2012,6/25/2012,7/1/2012,AB-10165,OFF-BI-10004330,88.752,3,Standard Class,4,Bank Transfer
4317,6/25/2012,6/25/2012,7/1/2012,AB-10165,OFF-ST-10001963,304.23,3,Standard Class,5,Bank Transfer
4318,7/26/2012,7/26/2012,8/2/2012,HA-14920,OFF-EN-10002230,167.86,2,Standard Class,5,Credit Card
4319,12/8/2014,12/8/2014,12/12/2014,DC-13285,FUR-FU-10000175,82.38,6,Standard Class,2,Credit Card
4320,12/29/2011,12/29/2011,1/3/2012,ST-20530,TEC-PH-10004897,23.976,3,Second Class,2,Bank Transfer
4321,12/29/2011,12/29/2011,1/3/2012,ST-20530,OFF-ST-10003123,33.29,1,Second Class,5,Bank Transfer
4322,2/14/2012,2/14/2012,2/19/2012,KB-16315,OFF-BI-10001658,14.952,2,Standard Class,4,Credit Card
4323,2/14/2012,2/14/2012,2/19/2012,KB-16315,TEC-PH-10002834,323.982,3,Standard Class,4,Credit Card
4324,2/14/2012,2/14/2012,2/19/2012,KB-16315,OFF-BI-10002160,2.286,2,Standard Class,4,Credit Card
4325,2/14/2012,2/14/2012,2/19/2012,KB-16315,OFF-AR-10004999,14.352,3,Standard Class,3,PayPal
4326,2/14/2012,2/14/2012,2/19/2012,KB-16315,TEC-AC-10003280,71.976,3,Standard Class,5,Credit Card
4327,1/25/2013,1/25/2013,1/27/2013,TB-21355,OFF-AR-10000315,9.21,3,First Class,3,Credit Card
4328,1/25/2013,1/25/2013,1/27/2013,TB-21355,OFF-PA-10000007,18,5,First Class,3,Bank Transfer
4329,4/2/2014,4/2/2014,4/8/2014,JC-15775,OFF-PA-10000791,42.93,9,Standard Class,5,Bank Transfer
4330,10/4/2014,10/4/2014,10/10/2014,PO-18850,OFF-PA-10000556,15.552,3,Standard Class,4,Bank Transfer
4331,10/4/2014,10/4/2014,10/10/2014,PO-18850,OFF-AP-10000804,17.92,5,Standard Class,3,PayPal
4332,9/2/2014,9/2/2014,9/7/2014,SS-20875,TEC-AC-10001998,19.99,1,Standard Class,1,PayPal
4333,9/2/2014,9/2/2014,9/7/2014,SS-20875,OFF-BI-10003476,22.92,5,Standard Class,4,Credit Card
4334,12/21/2012,12/21/2012,12/27/2012,RD-19720,TEC-AC-10003237,50.88,6,Standard Class,2,PayPal
4335,12/21/2012,12/21/2012,12/27/2012,RD-19720,OFF-EN-10003798,27.312,2,Standard Class,1,Bank Transfer
4336,12/20/2012,12/20/2012,12/24/2012,GZ-14470,OFF-EN-10003068,7.92,1,Standard Class,1,Bank Transfer
4337,12/20/2012,12/20/2012,12/24/2012,GZ-14470,FUR-FU-10002088,14.368,2,Standard Class,2,PayPal
4338,11/27/2012,11/27/2012,12/1/2012,SN-20710,TEC-AC-10000158,107.97,3,Standard Class,1,Credit Card
4339,11/27/2012,11/27/2012,12/1/2012,SN-20710,OFF-PA-10000482,113.82,3,Standard Class,5,PayPal
4340,8/28/2014,8/28/2014,9/2/2014,DK-12895,OFF-PA-10004888,5.184,1,Standard Class,2,Credit Card
4341,3/22/2011,3/22/2011,3/22/2011,VM-21835,OFF-AR-10003478,16.28,2,Same Day,4,Credit Card
4342,12/18/2014,12/18/2014,12/22/2014,GB-14575,OFF-ST-10003208,544.38,3,Standard Class,2,Bank Transfer
4343,3/20/2014,3/20/2014,3/23/2014,ND-18370,OFF-BI-10004970,19.824,6,First Class,1,Bank Transfer
4344,3/20/2014,3/20/2014,3/23/2014,ND-18370,TEC-PH-10000038,657.504,6,First Class,3,PayPal
4345,3/20/2014,3/20/2014,3/23/2014,ND-18370,TEC-AC-10001552,99.54,2,First Class,1,Credit Card
4346,3/20/2014,3/20/2014,3/23/2014,ND-18370,TEC-AC-10002926,199.96,4,First Class,3,Bank Transfer
4347,9/19/2013,9/19/2013,9/26/2013,MM-17260,FUR-CH-10001394,631.782,2,Standard Class,4,PayPal
4348,9/19/2013,9/19/2013,9/26/2013,MM-17260,FUR-FU-10004053,60.72,3,Standard Class,3,PayPal
4349,11/25/2014,11/25/2014,11/30/2014,MV-17485,OFF-BI-10004230,20.724,2,Second Class,1,PayPal
4350,11/25/2014,11/25/2014,11/30/2014,MV-17485,OFF-ST-10000060,415.872,8,Second Class,2,Credit Card
4351,4/12/2014,4/12/2014,4/16/2014,JL-15130,OFF-ST-10001325,16.768,2,Standard Class,4,Credit Card
4352,4/12/2014,4/12/2014,4/16/2014,JL-15130,TEC-AC-10003441,27.12,2,Standard Class,4,PayPal
4353,12/11/2014,12/11/2014,12/13/2014,AG-10330,TEC-PH-10003215,95.84,4,Second Class,2,Bank Transfer
4354,12/11/2014,12/11/2014,12/13/2014,AG-10330,OFF-PA-10002005,12.96,2,Second Class,2,Credit Card
4355,11/25/2014,11/25/2014,11/27/2014,MD-17860,OFF-BI-10004465,19.008,8,Second Class,1,PayPal
4356,12/4/2012,12/4/2012,12/7/2012,RO-19780,OFF-BI-10000545,1598.058,7,Second Class,3,Credit Card
4357,12/4/2012,12/4/2012,12/7/2012,RO-19780,OFF-AR-10003752,36.96,4,Second Class,5,Bank Transfer
4358,12/12/2014,12/12/2014,12/12/2014,RR-19315,OFF-PA-10001937,10.368,2,Same Day,1,Credit Card
4359,12/12/2014,12/12/2014,12/12/2014,RR-19315,FUR-FU-10004306,77.72,1,Same Day,1,Bank Transfer
4360,12/12/2014,12/12/2014,12/12/2014,RR-19315,FUR-CH-10003973,520.464,2,Same Day,5,Bank Transfer
4361,5/22/2013,5/22/2013,5/24/2013,CP-12340,OFF-PA-10000565,111.96,2,First Class,5,Credit Card
4362,2/18/2014,2/18/2014,2/22/2014,LL-16840,TEC-PH-10003875,29.16,3,Second Class,1,Credit Card
4363,5/21/2014,5/21/2014,5/23/2014,NC-18340,OFF-AR-10001953,131.94,3,Second Class,5,Bank Transfer
4364,5/21/2014,5/21/2014,5/23/2014,NC-18340,OFF-AR-10001374,25.92,4,Second Class,5,PayPal
4365,5/21/2014,5/21/2014,5/23/2014,NC-18340,OFF-ST-10003816,704.76,4,Second Class,1,Bank Transfer
4366,5/21/2014,5/21/2014,5/23/2014,NC-18340,OFF-FA-10001843,7.41,3,Second Class,2,Credit Card
4367,5/21/2014,5/21/2014,5/23/2014,NC-18340,OFF-AR-10000657,21.5,10,Second Class,2,Bank Transfer
4368,9/12/2014,9/12/2014,9/14/2014,HA-14920,OFF-FA-10000936,10.528,4,Second Class,2,Bank Transfer
4369,9/12/2014,9/12/2014,9/14/2014,HA-14920,OFF-PA-10003657,20.544,6,Second Class,4,Bank Transfer
4370,11/6/2013,11/6/2013,11/11/2013,MA-17995,OFF-BI-10001989,104.9,5,Standard Class,1,Credit Card
4371,11/6/2013,11/6/2013,11/11/2013,MA-17995,OFF-AR-10002987,39.68,2,Standard Class,3,PayPal
4372,11/6/2013,11/6/2013,11/11/2013,MA-17995,OFF-LA-10000414,51.75,5,Standard Class,3,Credit Card
4373,7/24/2014,7/24/2014,7/26/2014,LH-16900,OFF-AR-10003602,11.68,2,Second Class,5,PayPal
4374,7/24/2014,7/24/2014,7/26/2014,LH-16900,TEC-AC-10002550,159.75,5,Second Class,3,PayPal
4375,11/19/2013,11/19/2013,11/25/2013,SB-20290,OFF-AP-10002998,103.968,6,Standard Class,2,Credit Card
4376,4/25/2011,4/25/2011,4/30/2011,BT-11305,FUR-FU-10003708,303.25,5,Standard Class,3,Bank Transfer
4377,4/25/2011,4/25/2011,4/30/2011,BT-11305,OFF-AP-10001391,270.72,3,Standard Class,4,Credit Card
4378,4/25/2011,4/25/2011,4/30/2011,BT-11305,FUR-CH-10003973,1487.04,5,Standard Class,5,PayPal
4379,11/30/2012,11/30/2012,12/2/2012,PS-18970,OFF-EN-10000461,17.48,2,Second Class,5,Credit Card
4380,11/30/2012,11/30/2012,12/2/2012,PS-18970,OFF-EN-10002831,71.88,2,Second Class,4,PayPal
4381,10/25/2012,10/25/2012,10/30/2012,TB-21625,OFF-AR-10004648,60.45,3,Standard Class,4,PayPal
4382,10/25/2012,10/25/2012,10/30/2012,TB-21625,FUR-TA-10001857,253.176,3,Standard Class,2,Credit Card
4383,7/20/2012,7/20/2012,7/27/2012,RA-19915,OFF-BI-10000546,2.88,5,Standard Class,1,PayPal
4384,7/20/2012,7/20/2012,7/27/2012,RA-19915,FUR-BO-10004690,384.944,4,Standard Class,1,PayPal
4385,7/20/2012,7/20/2012,7/27/2012,RA-19915,TEC-PH-10001557,153.584,2,Standard Class,4,Credit Card
4386,7/20/2012,7/20/2012,7/27/2012,RA-19915,FUR-BO-10002545,913.43,5,Standard Class,2,Credit Card
4387,10/28/2013,10/28/2013,11/3/2013,BP-11095,OFF-AP-10001366,43.92,4,Standard Class,3,Bank Transfer
4388,10/28/2013,10/28/2013,11/3/2013,BP-11095,OFF-BI-10001628,25.032,3,Standard Class,3,PayPal
4389,11/21/2014,11/21/2014,11/23/2014,CD-11920,OFF-PA-10003651,46.76,7,First Class,1,PayPal
4390,11/21/2014,11/21/2014,11/23/2014,CD-11920,FUR-BO-10003159,183.968,2,First Class,4,Credit Card
4391,11/21/2014,11/21/2014,11/23/2014,CD-11920,TEC-PH-10001459,1259.97,3,First Class,1,Bank Transfer
4392,11/21/2014,11/21/2014,11/23/2014,CD-11920,OFF-AR-10004602,68.97,3,First Class,2,Bank Transfer
4393,9/9/2013,9/9/2013,9/13/2013,KB-16585,OFF-AR-10001953,70.368,2,Standard Class,1,Bank Transfer
4394,9/9/2013,9/9/2013,9/13/2013,KB-16585,TEC-PH-10000923,59.96,5,Standard Class,4,Bank Transfer
4395,7/20/2011,7/20/2011,7/20/2011,SW-20245,OFF-ST-10002583,25.984,1,Same Day,1,Bank Transfer
4396,7/20/2011,7/20/2011,7/20/2011,SW-20245,OFF-BI-10000977,27.36,3,Same Day,2,Credit Card
4397,11/16/2013,11/16/2013,11/20/2013,AH-10690,TEC-PH-10002549,361.376,2,Standard Class,3,PayPal
4398,7/7/2011,7/7/2011,7/11/2011,JL-15835,FUR-CH-10002880,172.186,2,Standard Class,4,Bank Transfer
4399,7/7/2011,7/7/2011,7/11/2011,JL-15835,FUR-FU-10003039,69.008,2,Standard Class,4,Bank Transfer
4400,3/18/2013,3/18/2013,3/18/2013,GZ-14470,OFF-EN-10003055,199.9,5,Same Day,2,PayPal
4401,3/18/2013,3/18/2013,3/18/2013,GZ-14470,OFF-AP-10002945,901.95,3,Same Day,1,PayPal
4402,3/18/2013,3/18/2013,3/18/2013,GZ-14470,FUR-FU-10004306,971.5,5,Same Day,3,Bank Transfer
4403,12/27/2013,12/27/2013,12/28/2013,RC-19825,OFF-AR-10002445,11.328,2,First Class,4,PayPal
4404,9/2/2011,9/2/2011,9/4/2011,CL-12565,OFF-AR-10002445,21.24,3,First Class,5,Credit Card
4405,7/5/2012,7/5/2012,7/10/2012,MW-18220,TEC-AC-10002345,34.8,3,Standard Class,1,PayPal
4406,7/5/2012,7/5/2012,7/10/2012,MW-18220,OFF-ST-10001558,38.976,3,Standard Class,2,Credit Card
4407,11/21/2013,11/21/2013,11/26/2013,BF-10975,OFF-PA-10001622,9.08,2,Standard Class,3,Credit Card
4408,11/21/2013,11/21/2013,11/26/2013,BF-10975,OFF-PA-10000418,314.55,3,Standard Class,4,PayPal
4409,11/21/2013,11/21/2013,11/26/2013,BF-10975,OFF-BI-10000343,4.91,1,Standard Class,5,PayPal
4410,5/6/2011,5/6/2011,5/11/2011,SN-20710,OFF-LA-10004425,5.78,2,Standard Class,5,Bank Transfer
4411,5/6/2011,5/6/2011,5/11/2011,SN-20710,OFF-AR-10001897,107.94,6,Standard Class,2,Credit Card
4412,6/21/2011,6/21/2011,6/24/2011,TB-21280,OFF-PA-10003883,19.65,3,First Class,2,Bank Transfer
4413,6/21/2011,6/21/2011,6/24/2011,TB-21280,TEC-PH-10003963,617.97,3,First Class,4,PayPal
4414,6/21/2011,6/21/2011,6/24/2011,TB-21280,OFF-AP-10001303,59.7,3,First Class,2,PayPal
4415,8/20/2014,8/20/2014,8/24/2014,JB-15400,OFF-BI-10003925,387.99,1,Standard Class,5,Credit Card
4416,11/29/2011,11/29/2011,12/6/2011,AH-10210,TEC-PH-10004586,575.92,2,Standard Class,3,PayPal
4417,11/29/2011,11/29/2011,12/6/2011,AH-10210,OFF-FA-10003495,30.4,5,Standard Class,4,Bank Transfer
4418,4/10/2014,4/10/2014,4/13/2014,KL-16645,OFF-BI-10002867,478.24,8,Second Class,1,Bank Transfer
4419,12/20/2011,12/20/2011,12/27/2011,MH-17455,FUR-FU-10003773,190.848,3,Standard Class,1,Bank Transfer
4420,12/17/2011,12/17/2011,12/24/2011,EC-14050,OFF-BI-10002954,5.484,4,Standard Class,5,Bank Transfer
4421,11/17/2012,11/17/2012,11/21/2012,GH-14665,OFF-SU-10002537,40.92,5,Second Class,2,Bank Transfer
4422,3/4/2011,3/4/2011,3/9/2011,SC-20095,OFF-AR-10001374,15.552,3,Standard Class,5,Credit Card
4423,5/19/2014,5/19/2014,5/20/2014,TB-21355,OFF-AP-10001492,17.24,2,First Class,1,Bank Transfer
4424,5/19/2014,5/19/2014,5/20/2014,TB-21355,FUR-BO-10003546,302.94,3,First Class,3,PayPal
4425,5/19/2014,5/19/2014,5/20/2014,TB-21355,TEC-PH-10002185,34.75,5,First Class,1,PayPal
4426,5/19/2014,5/19/2014,5/20/2014,TB-21355,OFF-BI-10000315,113.94,6,First Class,3,PayPal
4427,5/19/2014,5/19/2014,5/20/2014,TB-21355,TEC-PH-10002350,55.98,2,First Class,4,PayPal
4428,9/23/2014,9/23/2014,9/29/2014,DW-13195,OFF-PA-10002666,27.18,3,Standard Class,2,Bank Transfer
4429,3/22/2014,3/22/2014,3/28/2014,CL-12565,FUR-CH-10004495,1805.88,6,Standard Class,5,Credit Card
4430,9/15/2014,9/15/2014,9/15/2014,LT-17110,OFF-AR-10001725,70.95,3,Same Day,4,PayPal
4431,11/4/2013,11/4/2013,11/9/2013,AP-10915,OFF-FA-10002280,20,4,Second Class,3,Bank Transfer
4432,11/4/2013,11/4/2013,11/9/2013,AP-10915,OFF-AR-10001770,7.98,3,Second Class,2,Bank Transfer
4433,11/4/2013,11/4/2013,11/9/2013,AP-10915,FUR-FU-10002885,24.1,5,Second Class,2,PayPal
4434,11/4/2013,11/4/2013,11/9/2013,AP-10915,OFF-AR-10003772,8.75,1,Second Class,3,Credit Card
4435,11/4/2013,11/4/2013,11/9/2013,AP-10915,FUR-TA-10003392,842.94,3,Second Class,1,Credit Card
4436,5/4/2013,5/4/2013,5/9/2013,CB-12415,OFF-BI-10000014,2.182,1,Standard Class,3,PayPal
4437,5/4/2013,5/4/2013,5/9/2013,CB-12415,OFF-AR-10003217,27.384,7,Standard Class,1,PayPal
4438,5/4/2013,5/4/2013,5/9/2013,CB-12415,OFF-AP-10002403,26.406,3,Standard Class,3,PayPal
4439,12/28/2013,12/28/2013,1/3/2014,MT-17815,OFF-PA-10001972,10.368,2,Standard Class,5,Bank Transfer
4440,12/28/2013,12/28/2013,1/3/2014,MT-17815,OFF-PA-10004041,23.68,4,Standard Class,1,Credit Card
4441,7/23/2013,7/23/2013,7/27/2013,DK-13375,TEC-AC-10004975,109.95,1,Standard Class,5,Credit Card
4442,7/23/2013,7/23/2013,7/27/2013,DK-13375,OFF-ST-10001932,965.85,5,Standard Class,1,PayPal
4443,7/23/2013,7/23/2013,7/27/2013,DK-13375,OFF-AR-10001761,29.2,5,Standard Class,4,Bank Transfer
4444,7/23/2013,7/23/2013,7/27/2013,DK-13375,OFF-PA-10002262,32.4,5,Standard Class,3,Bank Transfer
4445,11/16/2011,11/16/2011,11/21/2011,SR-20740,OFF-EN-10004483,78.35,5,Standard Class,2,Bank Transfer
4446,11/16/2011,11/16/2011,11/21/2011,SR-20740,OFF-PA-10003270,31.68,6,Standard Class,4,Bank Transfer
4447,11/16/2011,11/16/2011,11/21/2011,SR-20740,OFF-BI-10001634,29.12,4,Standard Class,4,Credit Card
4448,11/16/2011,11/16/2011,11/21/2011,SR-20740,OFF-ST-10000675,169.45,5,Standard Class,3,Bank Transfer
4449,6/19/2012,6/19/2012,6/23/2012,LH-17155,FUR-FU-10000732,12.56,2,Standard Class,3,Bank Transfer
4450,6/19/2012,6/19/2012,6/23/2012,LH-17155,OFF-PA-10004355,6.48,1,Standard Class,2,Bank Transfer
4451,6/19/2012,6/19/2012,6/23/2012,LH-17155,OFF-EN-10000056,186.69,3,Standard Class,4,Bank Transfer
4452,7/5/2013,7/5/2013,7/7/2013,AA-10645,FUR-FU-10000221,25.4,5,First Class,4,Bank Transfer
4453,7/5/2013,7/5/2013,7/7/2013,AA-10645,OFF-EN-10003567,43.96,2,First Class,3,PayPal
4454,7/5/2013,7/5/2013,7/7/2013,AA-10645,FUR-BO-10001811,1279.165,5,First Class,2,Bank Transfer
4455,7/5/2013,7/5/2013,7/7/2013,AA-10645,OFF-ST-10002486,27.92,4,First Class,2,Bank Transfer
4456,9/3/2012,9/3/2012,9/8/2012,AS-10630,FUR-CH-10002372,129.568,2,Standard Class,3,Credit Card
4457,9/3/2012,9/3/2012,9/8/2012,AS-10630,OFF-BI-10003274,6.368,2,Standard Class,5,PayPal
4458,8/8/2014,8/8/2014,8/13/2014,MC-17575,OFF-PA-10001878,244.55,5,Standard Class,3,PayPal
4459,3/14/2014,3/14/2014,3/21/2014,SE-20110,OFF-SU-10002881,1332.496,2,Standard Class,4,Credit Card
4460,9/29/2014,9/29/2014,10/2/2014,DS-13030,FUR-FU-10001979,32.776,1,First Class,5,Credit Card
4461,9/29/2014,9/29/2014,10/2/2014,DS-13030,OFF-ST-10001522,147.184,2,First Class,3,Bank Transfer
4462,9/29/2014,9/29/2014,10/2/2014,DS-13030,TEC-AC-10003657,54.384,2,First Class,1,Bank Transfer
4463,9/29/2014,9/29/2014,10/2/2014,DS-13030,OFF-BI-10001718,76.776,4,First Class,4,Credit Card
4464,9/29/2014,9/29/2014,10/2/2014,DS-13030,OFF-PA-10003022,14.352,3,First Class,3,Credit Card
4465,9/29/2014,9/29/2014,10/2/2014,DS-13030,OFF-AP-10000891,209.792,2,First Class,5,PayPal
4466,8/7/2012,8/7/2012,8/11/2012,NS-18640,OFF-BI-10004970,3.304,1,Standard Class,5,PayPal
4467,11/25/2014,11/25/2014,12/2/2014,KA-16525,OFF-AR-10003759,16.38,9,Standard Class,5,Bank Transfer
4468,11/25/2014,11/25/2014,12/2/2014,KA-16525,OFF-EN-10003001,167.96,2,Standard Class,4,Bank Transfer
4469,11/25/2014,11/25/2014,12/2/2014,KA-16525,FUR-BO-10000780,321.568,2,Standard Class,2,Bank Transfer
4470,11/25/2014,11/25/2014,12/2/2014,KA-16525,OFF-PA-10001972,12.96,2,Standard Class,5,PayPal
4471,5/9/2014,5/9/2014,5/13/2014,DJ-13510,FUR-CH-10003535,128.058,3,Standard Class,1,Credit Card
4472,9/30/2014,9/30/2014,9/30/2014,MG-17680,FUR-CH-10003774,63.686,1,Same Day,5,Credit Card
4473,9/30/2014,9/30/2014,9/30/2014,MG-17680,TEC-AC-10004571,239.976,3,Same Day,3,PayPal
4474,9/30/2014,9/30/2014,9/30/2014,MG-17680,FUR-TA-10004442,344.22,2,Same Day,4,PayPal
4475,9/30/2014,9/30/2014,9/30/2014,MG-17680,OFF-PA-10002787,15.552,3,Same Day,4,PayPal
4476,9/30/2014,9/30/2014,9/30/2014,MG-17680,FUR-FU-10004586,21.248,4,Same Day,2,PayPal
